Disclaimer: I extracted this by injecting printing statements in the P-Chain code. There is no warranty for accuracy and it is all your responsibility to use this data.,,,,,
Tx ID,Address,Type of Reward,nAVAX,Node,Time
FnWxFWz7zmp2Cr4kAMPgUpJEXkMQ2UUZLos1MF8V4bmrUmnj1,P-avax1r2crzm0e4k5mqh826sa20m4gs4wgd7a3h8jwt2,delegatee,144962381,NodeID-P9TzSYxJohyCH6TLM5Jh7owVFJihowCsU,2021-01-14T12:43:14-05:00
AqXcPPsTvcos5ihyXT511fRguPWaCWVgy9H5gLoYn1a2GVTsD,P-avax1msl0ataeacdh8rz82qraxg30eldvdaljnmyxwj,delegator,140480320296,NodeID-N2t1CAS75972obgtRPHwVanMnRF1rRo1B,2021-01-14T13:25:05-05:00
AqXcPPsTvcos5ihyXT511fRguPWaCWVgy9H5gLoYn1a2GVTsD,P-avax1msl0ataeacdh8rz82qraxg30eldvdaljnmyxwj,delegatee,2866945313,NodeID-N2t1CAS75972obgtRPHwVanMnRF1rRo1B,2021-01-14T13:25:05-05:00
2PzAAiPYiFpq1LAqJsUnp2gabKtqJRZyg2AMv5dfEfm2jx7YnN,P-avax1jjuffvar3tl6pq59rf57eaz86ekpqa5nwtfsuz,delegator,54593396681,NodeID-N2t1CAS75972obgtRPHwVanMnRF1rRo1B,2021-01-14T13:25:09-05:00
2PzAAiPYiFpq1LAqJsUnp2gabKtqJRZyg2AMv5dfEfm2jx7YnN,P-avax1jjuffvar3tl6pq59rf57eaz86ekpqa5nwtfsuz,delegatee,1114150953,NodeID-N2t1CAS75972obgtRPHwVanMnRF1rRo1B,2021-01-14T13:25:09-05:00
21EpjXwMBdR5QPvv7ny45M3zkimX4m6uiKSYFBjY2TbeZa7pEn,P-avax1g98uglatfmegxd57hhm8es07zuh4wm8z4j0nmp,delegator,1981359512,NodeID-NZEnXQpa55wAhwpcUZFgSAREXW1FLdkzQ,2021-01-14T13:55:37-05:00
21EpjXwMBdR5QPvv7ny45M3zkimX4m6uiKSYFBjY2TbeZa7pEn,P-avax1g98uglatfmegxd57hhm8es07zuh4wm8z4j0nmp,delegatee,40435909,NodeID-NZEnXQpa55wAhwpcUZFgSAREXW1FLdkzQ,2021-01-14T13:55:37-05:00
2Kptsxo5ydqLsXVVirLkACmjfudTGp6CeX9T65tn4WX2PgMyW5,P-avax1g4zrnw4a0qtr0c50f8vucfsegk20j9prwhvwz7,delegator,1831170935,NodeID-NZEnXQpa55wAhwpcUZFgSAREXW1FLdkzQ,2021-01-14T13:56:01-05:00
2Kptsxo5ydqLsXVVirLkACmjfudTGp6CeX9T65tn4WX2PgMyW5,P-avax1g4zrnw4a0qtr0c50f8vucfsegk20j9prwhvwz7,delegatee,37370836,NodeID-NZEnXQpa55wAhwpcUZFgSAREXW1FLdkzQ,2021-01-14T13:56:01-05:00
2f9SrB4eVMYcKG8AFrRSLUgj36tvoZUfAvfVMMSj9HBAiWpsPB,P-avax1lywglcavetxwhhscxypdkt5sumejvrn3h5wwmv,delegator,5674759268,NodeID-NZEnXQpa55wAhwpcUZFgSAREXW1FLdkzQ,2021-01-14T14:21:09-05:00
2f9SrB4eVMYcKG8AFrRSLUgj36tvoZUfAvfVMMSj9HBAiWpsPB,P-avax1lywglcavetxwhhscxypdkt5sumejvrn3h5wwmv,delegatee,115811414,NodeID-NZEnXQpa55wAhwpcUZFgSAREXW1FLdkzQ,2021-01-14T14:21:09-05:00
2qgYsq3RMd2XsmLwjNM8RJnRjVdEmE7u8YvZFx3yGtMuzs5FFU,P-avax1tuxz5evk59uxjhwmlxrvp4w9nz0urevjnt0jlx,delegator,2961383426,NodeID-MGrikMRTmooL1j7uawPHjaMS1cXkbewdb,2021-01-14T14:30:36-05:00
2qgYsq3RMd2XsmLwjNM8RJnRjVdEmE7u8YvZFx3yGtMuzs5FFU,P-avax1tuxz5evk59uxjhwmlxrvp4w9nz0urevjnt0jlx,delegatee,60436397,NodeID-MGrikMRTmooL1j7uawPHjaMS1cXkbewdb,2021-01-14T14:30:36-05:00
2mxwoTuDKUQ2YfhYpw2QMM5uUge8DwKfssCBZPCwSFfnz3VoBq,P-avax1822668ssd968r4phjz55ffqvcuq4k0wsymwvfg,delegator,1623381749,NodeID-48jiL3fyVtZzF9eycSrorGbBFmt6NSuqD,2021-01-14T14:46:10-05:00
2mxwoTuDKUQ2YfhYpw2QMM5uUge8DwKfssCBZPCwSFfnz3VoBq,P-avax1822668ssd968r4phjz55ffqvcuq4k0wsymwvfg,delegatee,33130240,NodeID-48jiL3fyVtZzF9eycSrorGbBFmt6NSuqD,2021-01-14T14:46:10-05:00
2Rs1gohmfw8RmaXTyJcFkQ3EYdKvvxyLUW3HGXuzDNAKVYsVzg,P-avax1nkn8m74umnjkt8w2z5jryvuylylj0rzxz4g0h5,delegator,645059226,NodeID-QHEv5so6SF3J6f1scKtWz8zhG2X4KwtN1,2021-01-14T14:58:00-05:00
2Rs1gohmfw8RmaXTyJcFkQ3EYdKvvxyLUW3HGXuzDNAKVYsVzg,P-avax1nkn8m74umnjkt8w2z5jryvuylylj0rzxz4g0h5,delegatee,13164475,NodeID-QHEv5so6SF3J6f1scKtWz8zhG2X4KwtN1,2021-01-14T14:58:00-05:00
2Kwac7ywHGPFmMiZuG5onxwdi5GTwPLwvUk8zCAte8AonmYgAY,P-avax17nkj8ue9uyleu2c8c9pp83cl9p36zx3lyz6pp3,delegator,227380292,NodeID-Dy7ZvYfHASkxKbFxZfdxTTMeXLvSnUxiM,2021-01-14T15:00:51-05:00
2Kwac7ywHGPFmMiZuG5onxwdi5GTwPLwvUk8zCAte8AonmYgAY,P-avax17nkj8ue9uyleu2c8c9pp83cl9p36zx3lyz6pp3,delegatee,11967384,NodeID-Dy7ZvYfHASkxKbFxZfdxTTMeXLvSnUxiM,2021-01-14T15:00:51-05:00
29WEtNs1X2aS8qCRyU336BWseqL8VRnK1fUJaHicNYRoj5umMr,P-avax15e3ejn7e3jpfvln52gclt8dk2j8yc0yqq9fjq0,delegator,532155595,NodeID-5bHjc5xDgTXzCv6mCJQiiXZPei2WaYk7M,2021-01-14T15:56:36-05:00
29WEtNs1X2aS8qCRyU336BWseqL8VRnK1fUJaHicNYRoj5umMr,P-avax15e3ejn7e3jpfvln52gclt8dk2j8yc0yqq9fjq0,delegatee,10860319,NodeID-5bHjc5xDgTXzCv6mCJQiiXZPei2WaYk7M,2021-01-14T15:56:36-05:00
2Xu5CJ4Zm1UsnhJmXDrW44F65xastVi1aadZZxm2sNekmkH2Vc,P-avax12ahdgp320h54jvf6wyqhf5p9rug7we6eczr0vp,delegator,35129189791,NodeID-56PBmfRBSmT2sYsPLiBPKVq2fQUVGEg9g,2021-01-14T17:42:18-05:00
2Xu5CJ4Zm1UsnhJmXDrW44F65xastVi1aadZZxm2sNekmkH2Vc,P-avax12ahdgp320h54jvf6wyqhf5p9rug7we6eczr0vp,delegatee,716922241,NodeID-56PBmfRBSmT2sYsPLiBPKVq2fQUVGEg9g,2021-01-14T17:42:18-05:00
2gwMiaNduutgmT7ZoPcsqGTBYAcMhoG4NELQV5J84ZxYDdXufE,P-avax13g58l4pknhv2xrqgyauajtq2znj0q2qmz0m2k3,delegator,9899751305,NodeID-QHEv5so6SF3J6f1scKtWz8zhG2X4KwtN1,2021-01-14T18:00:13-05:00
2gwMiaNduutgmT7ZoPcsqGTBYAcMhoG4NELQV5J84ZxYDdXufE,P-avax13g58l4pknhv2xrqgyauajtq2znj0q2qmz0m2k3,delegatee,202035741,NodeID-QHEv5so6SF3J6f1scKtWz8zhG2X4KwtN1,2021-01-14T18:00:13-05:00
8RgfC1M2hDVvox1hRt6BD9m7GXEqj5BESyx9U3X6h7SojwgPe,P-avax1ea3vy92jc7hrmju7c7gu6529d67g5vsqst5w39,delegator,279280976,NodeID-JpSbAFWbh6BSMHaLBeeVy8GUUyBJfx2HZ,2021-01-14T18:53:56-05:00
8RgfC1M2hDVvox1hRt6BD9m7GXEqj5BESyx9U3X6h7SojwgPe,P-avax1ea3vy92jc7hrmju7c7gu6529d67g5vsqst5w39,delegatee,69820245,NodeID-JpSbAFWbh6BSMHaLBeeVy8GUUyBJfx2HZ,2021-01-14T18:53:56-05:00
2LaVKUJaojj5WL51ycLtFar94UzybypN1J3MQ4SwWfXixgmqG4,P-avax1c9jv3epcf69d0q8rweqxvm4p6u3alhdxlecq36,delegator,7126847352,NodeID-6MCi7uQTLG9RwVSYFL2SFKmbbpqxsuEpF,2021-01-14T19:45:52-05:00
2LaVKUJaojj5WL51ycLtFar94UzybypN1J3MQ4SwWfXixgmqG4,P-avax1c9jv3epcf69d0q8rweqxvm4p6u3alhdxlecq36,delegatee,218146312,NodeID-6MCi7uQTLG9RwVSYFL2SFKmbbpqxsuEpF,2021-01-14T19:45:52-05:00
rRmHMmukXYpiaSdmvSZgee7K3r4hwYUYivNkBp8L6ifxgrzDv,P-avax1u37gytzu99k0pjeqhl8vrmu0xcpla8qa62q260,delegator,51547251513,NodeID-N2t1CAS75972obgtRPHwVanMnRF1rRo1B,2021-01-14T20:07:39-05:00
rRmHMmukXYpiaSdmvSZgee7K3r4hwYUYivNkBp8L6ifxgrzDv,P-avax1u37gytzu99k0pjeqhl8vrmu0xcpla8qa62q260,delegatee,1051984725,NodeID-N2t1CAS75972obgtRPHwVanMnRF1rRo1B,2021-01-14T20:07:39-05:00
F7iXMAq9UHiLXnNKsVWCRqTt692pjBJ5rDuhdqsC89ci6adVP,P-avax1mup6ennvaq2fs2k4qq44y5c96hj8856c9xmdc0,delegator,7025767114,NodeID-2Acrc5w3sGyPD649vtLpfYreyjWWnofU4,2021-01-14T20:35:02-05:00
F7iXMAq9UHiLXnNKsVWCRqTt692pjBJ5rDuhdqsC89ci6adVP,P-avax1mup6ennvaq2fs2k4qq44y5c96hj8856c9xmdc0,delegatee,143383003,NodeID-2Acrc5w3sGyPD649vtLpfYreyjWWnofU4,2021-01-14T20:35:02-05:00
2PHEDiiDTSdXTB5Vsift1gjFKfvv4CHXmh1sC8Qu3Fuqgi5tnb,P-avax1c9jv3epcf69d0q8rweqxvm4p6u3alhdxlecq36,delegator,1886521318,NodeID-GQxEp8xDqCpQnEheJVFPzkPqLkNSzEx9B,2021-01-14T23:17:11-05:00
2PHEDiiDTSdXTB5Vsift1gjFKfvv4CHXmh1sC8Qu3Fuqgi5tnb,P-avax1c9jv3epcf69d0q8rweqxvm4p6u3alhdxlecq36,delegatee,38500436,NodeID-GQxEp8xDqCpQnEheJVFPzkPqLkNSzEx9B,2021-01-14T23:17:11-05:00
hb5dq69mKaJ7VuoufwJ2F7AdPDmDBNovi4FaUf8BMmymfMFMD,P-avax1xytty7xljzeslcha8fededk7zu8p84e7mz20xx,delegator,7254375378009,NodeID-QHEv5so6SF3J6f1scKtWz8zhG2X4KwtN1,2021-01-14T23:58:51-05:00
hb5dq69mKaJ7VuoufwJ2F7AdPDmDBNovi4FaUf8BMmymfMFMD,P-avax1xytty7xljzeslcha8fededk7zu8p84e7mz20xx,delegatee,148048477103,NodeID-QHEv5so6SF3J6f1scKtWz8zhG2X4KwtN1,2021-01-14T23:58:51-05:00
xj9LDsA3zUiRh35gdKcZN3P3ZFMCF9NZBW5wYeWpWqKLGJYW6,P-avax1xytty7xljzeslcha8fededk7zu8p84e7mz20xx,delegator,5390182836663,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2021-01-14T23:59:33-05:00
xj9LDsA3zUiRh35gdKcZN3P3ZFMCF9NZBW5wYeWpWqKLGJYW6,P-avax1xytty7xljzeslcha8fededk7zu8p84e7mz20xx,delegatee,110003731361,NodeID-HpMSfYT2ox1vkr1hFNMwmdWuq8QWhvH2u,2021-01-14T23:59:33-05:00
2nFuNfsr6XgqRb9TWjf4ma2TjrNWWdmL6AyXYXcdEq1eQcDBrf,P-avax1l0kl85k4q6cecft8kc96z2rgt8zz4wz7hzh9wp,delegator,148336311,NodeID-NYoijVY9eku4Zocw9YZsLYFXJ2iNRjoVk,2021-01-15T01:10:27-05:00
2nFuNfsr6XgqRb9TWjf4ma2TjrNWWdmL6AyXYXcdEq1eQcDBrf,P-avax1l0kl85k4q6cecft8kc96z2rgt8zz4wz7hzh9wp,delegatee,3027272,NodeID-NYoijVY9eku4Zocw9YZsLYFXJ2iNRjoVk,2021-01-15T01:10:27-05:00
257EATaAgQzhCRoXDBtLGgsCg1CXBLwqb8Dz6SaCmTNQBWRk84,P-avax1gy5syfpkr99d0zkkky067s45kuxjtts2nmm405,delegator,20415717675,NodeID-EmPwabyobnM3jYDvQuxZdLBTut5V5pq2n,2021-01-15T01:30:13-05:00
257EATaAgQzhCRoXDBtLGgsCg1CXBLwqb8Dz6SaCmTNQBWRk84,P-avax1gy5syfpkr99d0zkkky067s45kuxjtts2nmm405,delegatee,416647300,NodeID-EmPwabyobnM3jYDvQuxZdLBTut5V5pq2n,2021-01-15T01:30:13-05:00
XRwwAR4youYLown5L8rawXipBth8t4ixu9mcGVjkRVMexADur,P-avax1a7c9c6l9agr7u9uukvr0ffzshpsahfux749nvp,delegator,2646562341,NodeID-EmPwabyobnM3jYDvQuxZdLBTut5V5pq2n,2021-01-15T01:38:08-05:00
XRwwAR4youYLown5L8rawXipBth8t4ixu9mcGVjkRVMexADur,P-avax1a7c9c6l9agr7u9uukvr0ffzshpsahfux749nvp,delegatee,54011477,NodeID-EmPwabyobnM3jYDvQuxZdLBTut5V5pq2n,2021-01-15T01:38:08-05:00
EKTkNELtzPkaueySCkNcNgJ95aQ6TfEqDY2k8nDsJZjvugDFa,P-avax139avzz9afl5vflgfhj0pfa99l3qh3jqgw5d806,delegator,3987149355,NodeID-E2cZYRHSCUKk7wBia3Pmg1gFT6Y8A5Vxo,2021-01-15T02:30:08-05:00
EKTkNELtzPkaueySCkNcNgJ95aQ6TfEqDY2k8nDsJZjvugDFa,P-avax139avzz9afl5vflgfhj0pfa99l3qh3jqgw5d806,delegatee,81370396,NodeID-E2cZYRHSCUKk7wBia3Pmg1gFT6Y8A5Vxo,2021-01-15T02:30:08-05:00
233iyGDTkb1AC9HwDvDgi7LDNMcUjzZwThpM7m2nmc6Wgxb7L,P-avax14yyqupqxs9zaqg72aj3xfl5urqcdj54mxmt5qx,delegator,8022992054,NodeID-MGrikMRTmooL1j7uawPHjaMS1cXkbewdb,2021-01-15T03:00:03-05:00
233iyGDTkb1AC9HwDvDgi7LDNMcUjzZwThpM7m2nmc6Wgxb7L,P-avax14yyqupqxs9zaqg72aj3xfl5urqcdj54mxmt5qx,delegatee,163734532,NodeID-MGrikMRTmooL1j7uawPHjaMS1cXkbewdb,2021-01-15T03:00:03-05:00
22BwYJdSdS5JSpmUGXDvsuShoax15Ud3xpoGWQkkHAfRXVFexa,P-avax1cw86h4aeaulczxftc06s2fzh5ny42v2y4xl9vw,delegator,179560414,NodeID-CW1oWgrfSJVz1mbyBGF1qk74XHRQ5vNhF,2021-01-15T04:00:03-05:00
22BwYJdSdS5JSpmUGXDvsuShoax15Ud3xpoGWQkkHAfRXVFexa,P-avax1cw86h4aeaulczxftc06s2fzh5ny42v2y4xl9vw,delegatee,3664499,NodeID-CW1oWgrfSJVz1mbyBGF1qk74XHRQ5vNhF,2021-01-15T04:00:03-05:00
fCC7EBvoccspzCXT6tYSXB9RbnbALEYGTM4NfjyhzZ3vJ8dZu,P-avax107pcjgdhdtud9p777355v06rszl2yhqu4pa4ga,delegator,5512775039,NodeID-HpEw7munmgQtTNd8PWqp8T4GNU738Jvc2,2021-01-15T04:09:25-05:00
fCC7EBvoccspzCXT6tYSXB9RbnbALEYGTM4NfjyhzZ3vJ8dZu,P-avax107pcjgdhdtud9p777355v06rszl2yhqu4pa4ga,delegatee,112505614,NodeID-HpEw7munmgQtTNd8PWqp8T4GNU738Jvc2,2021-01-15T04:09:25-05:00
2WK9eYJXVDPzfyRLkSBtkgHq2e8sgVYNCPZrF23w4UJgsbLiCb,P-avax190g7vp7ugca2qsqgf9szhls9v7upatsdfgd7rr,delegator,1395963284,NodeID-7JxkjT4JM3qzvQHrChv6YEJ96U9ziA8cb,2021-01-15T04:14:32-05:00
2WK9eYJXVDPzfyRLkSBtkgHq2e8sgVYNCPZrF23w4UJgsbLiCb,P-avax190g7vp7ugca2qsqgf9szhls9v7upatsdfgd7rr,delegatee,28489047,NodeID-7JxkjT4JM3qzvQHrChv6YEJ96U9ziA8cb,2021-01-15T04:14:32-05:00
2egHMeQBERV34An2fMbiyPao4qHDpGcd3hmRGmbfXjcBBAgADS,P-avax1zutfzqfctujs69nqvu9m6d8900me4n5vwhjhp8,delegator,11989264534,NodeID-N563Kw3h7mZiwaHhvcYE96F9F6roeYYcB,2021-01-15T04:40:54-05:00
2egHMeQBERV34An2fMbiyPao4qHDpGcd3hmRGmbfXjcBBAgADS,P-avax1zutfzqfctujs69nqvu9m6d8900me4n5vwhjhp8,delegatee,244678869,NodeID-N563Kw3h7mZiwaHhvcYE96F9F6roeYYcB,2021-01-15T04:40:54-05:00
21ZyvPSp17uL442GMQPr5nuFPSoVciTRJgtr91uBg1vpLTevpL,P-avax1d30adkcu5tvv6qjm0fkh0prr0suf5he8t9mcn6,delegator,32397844259,NodeID-HpEw7munmgQtTNd8PWqp8T4GNU738Jvc2,2021-01-15T04:55:51-05:00
21ZyvPSp17uL442GMQPr5nuFPSoVciTRJgtr91uBg1vpLTevpL,P-avax1d30adkcu5tvv6qjm0fkh0prr0suf5he8t9mcn6,delegatee,661180496,NodeID-HpEw7munmgQtTNd8PWqp8T4GNU738Jvc2,2021-01-15T04:55:51-05:00
2oz1YB8F7bv2JBnkZM6LL5xDdbZa2SLAqoe6nU6Q9GP46CQGQT,P-avax15urv4scraldwkzmxprz293qgn67klcfhsqvvs7,delegator,90678447399,NodeID-E2cZYRHSCUKk7wBia3Pmg1gFT6Y8A5Vxo,2021-01-15T05:32:53-05:00
2oz1YB8F7bv2JBnkZM6LL5xDdbZa2SLAqoe6nU6Q9GP46CQGQT,P-avax15urv4scraldwkzmxprz293qgn67klcfhsqvvs7,delegatee,1850580560,NodeID-E2cZYRHSCUKk7wBia3Pmg1gFT6Y8A5Vxo,2021-01-15T05:32:53-05:00
2mQgrGMHQZ39whqeFU1vfhQd7jFzmFvwc8P6tnASdmi1qWmU9w,P-avax108c9sh8d6d4tszh47qp3hlpl4mx3e3qf2c96ne,delegator,43583819219,NodeID-JpSbAFWbh6BSMHaLBeeVy8GUUyBJfx2HZ,2021-01-15T05:52:12-05:00
2mQgrGMHQZ39whqeFU1vfhQd7jFzmFvwc8P6tnASdmi1qWmU9w,P-avax108c9sh8d6d4tszh47qp3hlpl4mx3e3qf2c96ne,delegatee,10895954805,NodeID-JpSbAFWbh6BSMHaLBeeVy8GUUyBJfx2HZ,2021-01-15T05:52:12-05:00
2QHnNSFZr3wf8gtRrxudUuUYLreRCqPQtqmo3vmrur19Ciw5Uz,P-avax1vn4qvt2xnrpya80dfwqs3vjkmp3ssk6nqau8gw,delegator,145297492131,NodeID-7JxkjT4JM3qzvQHrChv6YEJ96U9ziA8cb,2021-01-15T06:30:24-05:00
2QHnNSFZr3wf8gtRrxudUuUYLreRCqPQtqmo3vmrur19Ciw5Uz,P-avax1vn4qvt2xnrpya80dfwqs3vjkmp3ssk6nqau8gw,delegatee,2965254942,NodeID-7JxkjT4JM3qzvQHrChv6YEJ96U9ziA8cb,2021-01-15T06:30:24-05:00
23oGFMCrghK7AVMyB3bN1E8hHNkabWmaWB82rixm6uecS1zaqA,P-avax10fjlsznhwsj9zxwl5esdyrzhayc3hkz7vks6ls,staking,16242434201,NodeID-5WdRcFuXPnHDT4siRYFb5RGJCw6oeGDgU,2021-01-15T07:00:15-05:00
2EFrNWCkrQ2pcmhMhmSq4qjUXi7EM2xxcjxibRGEbcETUXceA3,P-avax19jpdckq2ed036nyg0fxaemnn2jjnruahllm797,delegator,677975837,NodeID-G36WdNdkGY4aSh77e1DziUy9SXTgohYCE,2021-01-15T07:10:18-05:00
2EFrNWCkrQ2pcmhMhmSq4qjUXi7EM2xxcjxibRGEbcETUXceA3,P-avax19jpdckq2ed036nyg0fxaemnn2jjnruahllm797,delegatee,13836242,NodeID-G36WdNdkGY4aSh77e1DziUy9SXTgohYCE,2021-01-15T07:10:18-05:00
2t45G7FQJfnZMWM7q6hZnoraugzv3QGURuwDoLbQEcxhBkBmrp,P-avax14j06vzaumah4l69au85a8yrkc7lcjekncdkv0q,delegator,750836212,NodeID-LGT3DqyATVKUHPEXvpv3b9284ejHYLLq8,2021-01-15T07:15:02-05:00
2t45G7FQJfnZMWM7q6hZnoraugzv3QGURuwDoLbQEcxhBkBmrp,P-avax14j06vzaumah4l69au85a8yrkc7lcjekncdkv0q,delegatee,15323189,NodeID-LGT3DqyATVKUHPEXvpv3b9284ejHYLLq8,2021-01-15T07:15:02-05:00
A2ty4P9My5Zrmp7wqGfAj7tKcgYrDooTSGkpjTyuW7LcqNyE8,P-avax1m6rv3p4m2zll0emeuxr0gsvq9905z93ckr6xfk,delegator,19449425176,NodeID-LGT3DqyATVKUHPEXvpv3b9284ejHYLLq8,2021-01-15T07:15:12-05:00
A2ty4P9My5Zrmp7wqGfAj7tKcgYrDooTSGkpjTyuW7LcqNyE8,P-avax1m6rv3p4m2zll0emeuxr0gsvq9905z93ckr6xfk,delegatee,396927045,NodeID-LGT3DqyATVKUHPEXvpv3b9284ejHYLLq8,2021-01-15T07:15:12-05:00
2qkDj1wPU7QjVH4x1pXkA9sTqMASafP5jLfE1jNFbrUXrFE9ZR,P-avax1hg72wx0pu7mrkj3wftqgdglvgnsl0v6njmg59j,delegator,1403719343,NodeID-LGT3DqyATVKUHPEXvpv3b9284ejHYLLq8,2021-01-15T07:15:45-05:00
2qkDj1wPU7QjVH4x1pXkA9sTqMASafP5jLfE1jNFbrUXrFE9ZR,P-avax1hg72wx0pu7mrkj3wftqgdglvgnsl0v6njmg59j,delegatee,28647334,NodeID-LGT3DqyATVKUHPEXvpv3b9284ejHYLLq8,2021-01-15T07:15:45-05:00
9CRaerat3unUuUtmkntkBTxTg4bbmFLCKr9WJppxL4nr7A99G,P-avax14jpmzum60qnxhtgnamvlqxfk2u02hefaftfh93,delegator,17084353397,NodeID-LGT3DqyATVKUHPEXvpv3b9284ejHYLLq8,2021-01-15T07:15:50-05:00
9CRaerat3unUuUtmkntkBTxTg4bbmFLCKr9WJppxL4nr7A99G,P-avax14jpmzum60qnxhtgnamvlqxfk2u02hefaftfh93,delegatee,348660274,NodeID-LGT3DqyATVKUHPEXvpv3b9284ejHYLLq8,2021-01-15T07:15:50-05:00
obTMGvf1JN9L1HmpT4JRLm5xMH6E5fVGyHtZZs4oSq3y7XP6Q,P-avax1f3gdpykj8hqj8gfwmcjjpq73u9nm5650z8ee8q,delegator,1450163663,NodeID-LGT3DqyATVKUHPEXvpv3b9284ejHYLLq8,2021-01-15T07:15:54-05:00
obTMGvf1JN9L1HmpT4JRLm5xMH6E5fVGyHtZZs4oSq3y7XP6Q,P-avax1f3gdpykj8hqj8gfwmcjjpq73u9nm5650z8ee8q,delegatee,29595177,NodeID-LGT3DqyATVKUHPEXvpv3b9284ejHYLLq8,2021-01-15T07:15:54-05:00
8esFA9VN3bahDTpH8AWxde8TEEd1s4Crj13PMXgMeRLN9CgaQ,P-avax14h59h7hu7v88ykmcx6ng3ae5s4f505h493euuw,delegator,9483826462,NodeID-7sXynCg221J72LZwnZVc1AQuovuoZTinw,2021-01-15T07:21:44-05:00
8esFA9VN3bahDTpH8AWxde8TEEd1s4Crj13PMXgMeRLN9CgaQ,P-avax14h59h7hu7v88ykmcx6ng3ae5s4f505h493euuw,delegatee,193547479,NodeID-7sXynCg221J72LZwnZVc1AQuovuoZTinw,2021-01-15T07:21:44-05:00
2mWGkbsQYUA9Jf3E4T5GXm2rm3PZrsuuMcoSqK5sX6vP42Brr1,P-avax173r0qupz0swwmvu5u468xlklazjzyjzdymjqz6,delegator,69607901622,NodeID-D3onstuMsGRctDjbksXU6BV3rrCbWHkB9,2021-01-15T07:30:45-05:00
2mWGkbsQYUA9Jf3E4T5GXm2rm3PZrsuuMcoSqK5sX6vP42Brr1,P-avax173r0qupz0swwmvu5u468xlklazjzyjzdymjqz6,delegatee,1784817991,NodeID-D3onstuMsGRctDjbksXU6BV3rrCbWHkB9,2021-01-15T07:30:45-05:00
nVLPMDSL9jEDZPqqZys3QswYnGY8YRe9pdKSQDFJrUM3F5onS,P-avax1t8pp2zq7wmr236h7myn3jts8g3rp52d7dyjku9,delegator,30686567462,NodeID-3kmGhx7gJ4WzyHjUKRAfCYdMWUdbjmUZp,2021-01-15T08:00:33-05:00
nVLPMDSL9jEDZPqqZys3QswYnGY8YRe9pdKSQDFJrUM3F5onS,P-avax1t8pp2zq7wmr236h7myn3jts8g3rp52d7dyjku9,delegatee,626256479,NodeID-3kmGhx7gJ4WzyHjUKRAfCYdMWUdbjmUZp,2021-01-15T08:00:33-05:00
tkXgGpWPwZ3FQnr8GyWw5T66jwkgKqptfGLhe638suaVeJo1e,P-avax1huv5u8fc94r5d65pnmryqpf4lhshnfrr2nu3rj,staking,16089336755,NodeID-H5BaqxZvXJpFZdNQjCA4UNFdH8SxLiWMt,2021-01-15T08:41:33-05:00
6vdHi7vTJFANSSUX1Ly4pbuGRhuYGVFbsH7hpxWcZYfz5XWRo,P-avax1x3hhcxpd9dd2l4hhy2lf962t9pegnav8q6gw5k,delegator,56728239195,NodeID-Cec1fqHuYfNHjH6TZaWwYMxM2EgYfUD9h,2021-01-15T09:09:25-05:00
6vdHi7vTJFANSSUX1Ly4pbuGRhuYGVFbsH7hpxWcZYfz5XWRo,P-avax1x3hhcxpd9dd2l4hhy2lf962t9pegnav8q6gw5k,delegatee,6303137689,NodeID-Cec1fqHuYfNHjH6TZaWwYMxM2EgYfUD9h,2021-01-15T09:09:25-05:00
2iUUTjepNZXmd9N4PqzGCMDuNyp4U61B2hjMaw2HvuMgirD5D5,P-avax1m7nr57nfy5uukw2lsxwsh6fkzptmmdtnqq2z8y,delegator,14048987149,NodeID-MGrikMRTmooL1j7uawPHjaMS1cXkbewdb,2021-01-15T09:14:20-05:00
2iUUTjepNZXmd9N4PqzGCMDuNyp4U61B2hjMaw2HvuMgirD5D5,P-avax1m7nr57nfy5uukw2lsxwsh6fkzptmmdtnqq2z8y,delegatee,286714024,NodeID-MGrikMRTmooL1j7uawPHjaMS1cXkbewdb,2021-01-15T09:14:20-05:00
CMFGnFuKAWjXM6V5z8bL1o1mt1AUYpGeGKpAjSDuprFZijrpc,P-avax17tah5zapultuv6xykntf7nachrvurx78mp8an3,delegator,94476764,NodeID-MGrikMRTmooL1j7uawPHjaMS1cXkbewdb,2021-01-15T09:28:13-05:00
CMFGnFuKAWjXM6V5z8bL1o1mt1AUYpGeGKpAjSDuprFZijrpc,P-avax17tah5zapultuv6xykntf7nachrvurx78mp8an3,delegatee,1928098,NodeID-MGrikMRTmooL1j7uawPHjaMS1cXkbewdb,2021-01-15T09:28:13-05:00
UmzhhBryxzcV24WF7EZVshZspVZMZ8t3APFyikCfeSryjSAKo,P-avax1s773j6spy240wvhq9vtvky7uysfrcsh6es6edl,delegator,2154711020,NodeID-DobbaPHcbYMSpr5CMhDaiQby8DevFaia5,2021-01-15T10:00:42-05:00
UmzhhBryxzcV24WF7EZVshZspVZMZ8t3APFyikCfeSryjSAKo,P-avax1s773j6spy240wvhq9vtvky7uysfrcsh6es6edl,delegatee,66640548,NodeID-DobbaPHcbYMSpr5CMhDaiQby8DevFaia5,2021-01-15T10:00:42-05:00
